2013.9583,397.03
2014.0417,398.04
2014.125,398.27
2014.2083,399.91
2014.2917,401.51
2014.375,401.96
2014.4583,401.43
2014.5417,399.38
2014.625,397.32
2014.7083,395.64
2014.7917,396.29
2014.875,397.55
2014.9583,399.15
2015.0417,400.18
2015.125,400.55
2015.2083,401.74
2015.2917,403.35
2015.375,404.15
2015.4583,402.97
2015.5417,401.46
2015.625,399.11
2015.7083,397.82
2015.7917,398.49
2015.875,400.27
2015.9583,402.06
2016.0417,402.73
2016.125,404.25
2016.2083,405.06
2016.2917,407.6
2016.375,407.9
2016.4583,406.99
2016.5417,404.59
2016.625,402.45
2016.7083,401.23
2016.7917,401.79
2016.875,403.72
2016.9583,404.64
2017.0417,406.36
2017.125,406.66
2017.2083,407.53
2017.2917,409.22
2017.375,409.89
2017.4583,409.08
2017.5417,407.33
2017.625,405.32
2017.7083,403.57
2017.7917,403.82
2017.875,405.31
2017.9583,407
2018.0417,408.15
2018.125,408.52
2018.2083,409.59
2018.2917,410.45
2018.375,411.44
2018.4583,410.99
2018.5417,408.9
2018.625,407.16
2018.7083,405.71
2018.7917,406.19
2018.875,408.21
2018.9583,409.27
2019.0417,411.03
2019.125,411.96
2019.2083,412.18
2019.2917,413.54
2019.375,414.86
2019.4583,414.16
2019.5417,411.97
2019.625,410.18
2019.7083,408.76
2019.7917,408.75
2019.875,410.48
2019.9583,411.98
2020.0417,413.61
2020.125,414.34
2020.2083,414.74
2020.2917,416.45
2020.375,417.31
2020.4583,416.6
2020.5417,414.62
2020.625,412.78
2020.7083,411.52
2020.7917,411.51
2020.875,413.12
2020.9583,414.26
2021.0417,415.52
2021.125,416.75
2021.2083,417.64
2021.2917,419.05
2021.375,419.13
