date,qscat_1,qscat_2,qscat_3,seawinds_1,seawinds_2,seawinds_3
2003291,-67.5168,154.9704,1,-67.4206,155.0292,1
2003292,-67.5168,154.9704,1,-67.4206,155.0292,1
2003293,-67.4607,154.7665,1,-67.4206,155.0292,0
2003294,-67.4352,154.3836,1,-67.4206,155.0292,1
2003295,-67.5392,154.3501,1,-67.4206,155.0292,1
2003296,-67.5392,154.3501,1,-67.407,154.7541,1
2003297,-67.5392,154.3501,1,-67.407,154.7541,1
2003298,-67.5392,154.3501,1,0,0,0
2003299,-67.5392,154.3501,1,0,0,0
2003300,-67.5392,154.3501,1,0,0,0
2003301,-67.5392,154.3501,1,0,0,0
2003302,-67.5781,154.4161,1,0,0,0
2003303,-67.5781,154.4161,1,0,0,0
2003304,-67.5781,154.4161,1,0,0,0
2003305,-67.5781,154.4161,1,0,0,0
2003306,-67.5781,154.4161,1,0,0,0
2003307,-67.5781,154.4161,1,0,0,0
2003308,-67.5781,154.4161,1,0,0,0
2003309,-67.5781,154.4161,1,0,0,0
2003310,-67.5781,154.4161,1,0,0,0
2003311,-67.5781,154.4161,1,0,0,0
2003312,-67.5781,154.4161,1,0,0,0
2003313,-67.5781,154.4161,1,0,0,0
2003314,-67.5781,154.4161,1,0,0,0
2003315,-67.5781,154.4161,1,0,0,0
2003316,-67.5781,154.4161,1,0,0,0
2003317,-67.5276,154.2473,1,0,0,0
2003318,-67.5276,154.2473,1,0,0,0
2003319,-67.5276,154.2473,1,0,0,0
2003320,-67.5276,154.2473,1,0,0,0
2003321,-67.5276,154.2473,1,0,0,0
2003322,-67.5276,154.2473,1,0,0,0
2003323,-67.5276,154.2473,1,0,0,0
2003324,-67.5165,153.7269,1,0,0,0
2003325,-67.5165,153.7269,1,0,0,0
2003326,-67.5165,153.7269,1,0,0,0
2003327,-67.5165,153.7269,1,0,0,0
2003328,-67.5165,153.7269,1,0,0,0
2003329,-67.5165,153.7269,1,0,0,0
2003330,-67.5165,153.7269,1,0,0,0
2003331,-67.4956,153.6348,1,0,0,0
2003332,-67.4956,153.6348,1,0,0,0
2003333,-67.4956,153.6348,1,0,0,0
2003334,-67.4714,153.5074,1,0,0,0
2003335,-67.4714,153.5074,1,0,0,0
2003336,-67.4714,153.5074,1,0,0,0
2003337,-67.4714,153.5074,1,0,0,0
2003338,-67.4883,153.4649,1,0,0,0
2003339,-67.4659,153.3634,1,0,0,0
2003340,-67.6187,153.3314,1,0,0,0
2003341,-67.7258,153.431,1,0,0,0
2003342,-67.7258,153.431,1,0,0,0
2003343,-67.7258,153.431,1,0,0,0
2003344,-67.6246,153.4888,1,0,0,0
2003345,-67.5807,153.3568,1,0,0,0
2003346,-67.5807,153.3568,1,0,0,0
2003347,-67.5807,153.3568,1,0,0,0
2003348,-67.5807,153.3568,1,0,0,0
2003349,-67.5807,153.3568,1,0,0,0
2003350,-67.5276,153.3262,1,0,0,0
2003351,-67.5276,153.3262,1,0,0,0
2003352,-67.5355,153.2431,0,0,0,0
2003353,-67.5433,153.1599,1,0,0,0
2003354,-67.5433,153.1599,1,0,0,0
2003355,-67.5433,153.1599,1,0,0,0
2003356,-67.5433,153.1599,1,0,0,0
2003357,-67.5858,153.2805,1,0,0,0
2003358,-67.5858,153.2805,1,0,0,0
2003359,-67.5863,153.1249,1,0,0,0
2003360,-67.5863,153.1249,1,0,0,0
2003361,-67.5863,153.1249,1,0,0,0
2003362,-67.5863,153.1249,1,0,0,0
2003363,-67.5863,153.1249,1,0,0,0
2003364,-67.5863,153.1249,1,0,0,0
2003365,-67.5886,153.1671,1,0,0,0
2004045,-66.5771,149.0328,1,0,0,0
2004046,-66.5771,149.0328,1,0,0,0
2004047,-66.5771,149.0328,1,0,0,0
2004048,-66.5771,149.0328,1,0,0,0
2004049,-66.5771,149.0328,1,0,0,0
2004050,-66.5771,149.0328,1,0,0,0
2004051,-66.5771,149.0328,1,0,0,0
2004052,-66.5771,149.0328,1,0,0,0
2004053,-66.5771,149.0328,1,0,0,0
2004054,-66.5771,149.0328,1,0,0,0
2004055,-66.5662,148.8294,1,0,0,0
2004056,-66.5662,148.8294,1,0,0,0
2004057,-66.5662,148.8294,1,0,0,0
2004058,-66.5662,148.8294,1,0,0,0
2004059,-66.5662,148.8294,1,0,0,0
2004060,-66.5662,148.8294,1,0,0,0
2004061,-66.5662,148.8294,1,0,0,0
2004062,-66.5662,148.8294,1,0,0,0
2004063,-66.5662,148.8294,1,0,0,0
2004064,-66.5662,148.8294,1,0,0,0
2004065,-66.5662,148.8294,1,0,0,0
2004066,-66.5662,148.8294,1,0,0,0
2004067,-66.5662,148.8294,1,0,0,0
2004068,-66.5662,148.8294,1,0,0,0
2004069,-66.5662,148.8294,1,0,0,0
2004070,-66.5378,148.9906,1,0,0,0
2004071,-66.5378,148.9906,1,0,0,0
2004072,-66.5378,148.9906,1,0,0,0
2004073,-66.5378,148.9906,1,0,0,0
2004074,-66.5378,148.9906,1,0,0,0
2004075,-66.5378,148.9906,1,0,0,0
2004076,-66.5378,148.9906,1,0,0,0
2004077,-66.5378,148.9906,1,0,0,0
2004078,-66.5378,148.9906,1,0,0,0
2004079,-66.5378,148.9906,1,0,0,0
2004080,-66.5378,148.9906,1,0,0,0
2004081,-66.5378,148.9906,1,0,0,0
2004082,-66.5378,148.9906,1,0,0,0
2004083,-66.5378,148.9906,1,0,0,0
2004084,-66.5378,148.9906,1,0,0,0
2004085,-66.5378,148.9906,1,0,0,0
2004086,-66.5378,148.9906,1,0,0,0
2004087,-66.5378,148.9906,1,0,0,0
2004088,-66.5378,148.9906,1,0,0,0
2004089,-66.5378,148.9906,1,0,0,0
2004090,-66.5378,148.9906,1,0,0,0
2004091,-66.5378,148.9906,1,0,0,0
2004092,-66.5378,148.9906,1,0,0,0
2004093,-66.5378,148.9906,1,0,0,0
2004094,-66.5378,148.9906,1,0,0,0
2004095,-66.5378,148.9906,1,0,0,0
2004096,-66.5378,148.9906,1,0,0,0
2004097,-66.5378,148.9906,1,0,0,0
2004098,-66.5378,148.9906,1,0,0,0
2004099,-66.5378,148.9906,1,0,0,0
2004100,-66.5378,148.9906,1,0,0,0
2004101,-66.5378,148.9906,1,0,0,0
2004102,-66.5378,148.9906,1,0,0,0
2004103,-66.5378,148.9906,1,0,0,0
2004104,-66.5378,148.9906,1,0,0,0
2004105,-66.5378,148.9906,1,0,0,0
2004106,-66.5378,148.9906,1,0,0,0
2004107,-66.5378,148.9906,1,0,0,0
2004108,-66.5378,148.9906,1,0,0,0
2004109,-66.5378,148.9906,1,0,0,0
2004110,-66.5378,148.9906,1,0,0,0
2004111,-66.5378,148.9906,1,0,0,0
2004112,-66.5378,148.9906,1,0,0,0
2004113,-66.5378,148.9906,1,0,0,0
2004114,-66.5378,148.9906,1,0,0,0
2004115,-66.5378,148.9906,1,0,0,0
2004116,-66.5378,148.9906,1,0,0,0
